StateAbbrev,NCESDistrictID,DistrictName,Online_months
NY,3622380,Palmyra-Macedon Central School District,0
NY,3622410,Panama Central School District,10
NY,3622440,Parishville-Hopkinton Central School District,10
NY,3622470,Patchogue-Medford Union Free School District,10
NY,3622500,Pavilion Central School District,10
NY,3622530,Pawling Central School District,1
NY,3622560,Pearl RIVer Union Free School District,8
NY,3622650,Peekskill City School District,10
NY,3622680,Pelham Union Free School District,8
NY,3622710,Penfield Central School District,10
NY,3622740,Penn Yan Central School District,1
NY,3622770,Perry Central School District,0
NY,3622830,Peru Central School District,10
NY,3622890,Phelps-Clifton Springs Central School District,9
NY,3622920,Phoenix Central School District,10
NY,3623010,Pine Bush Central School District,10
NY,3623040,Pine Plains Central School District,10
NY,3623070,Pine Valley Central School District (South Dayton),10
NY,3623160,Pittsford Central School District,10
NY,3623190,Plainedge Union Free School District,6
NY,3623220,Plainview-Old Bethpage Central School District,10
NY,3623280,Plattsburgh City School District,7
NY,3623310,Pleasantville Union Free School District,10
NY,3623340,Pocantico Hills Central School District,0
NY,3623370,Poland Central School District,0
NY,3623430,Port Byron Central School District,3
NY,3623460,Port Chester-Rye Union Free School District,7
NY,3623490,Port Jefferson Union Free School District,6
NY,3623520,Port Jervis City School District,10
NY,3623580,Port Washington Union Free School District,10
NY,3623640,Portville Central School District,0
NY,3623670,Potsdam Central School District,10
NY,3623760,Poughkeepsie City School District,10
NY,3623790,Prattsburgh Central School District,0
NY,3623880,Pulaski Central School District,10
NY,3623970,Putnam Central School District,0
NY,3624000,Putnam Valley Central School District,6
NY,3624030,Queensbury Union Free School District,10
NY,3624060,Quogue Union Free School District,0
NY,3624090,Randolph Central School District,10
NY,3624150,Ravena-Coeymans-Selkirk Central School District,10
NY,3624210,Red Creek Central School District,10
NY,3624240,Red Hook Central School District,10
NY,3624270,Manchester-Shortsville Central School District (Red Jacket),10
NY,3624360,Remsen Central School District,2
NY,3624420,Remsenburg-Speonk Union Free School District,0
NY,3624450,Rensselaer City School District,10
NY,3624480,Rhinebeck Central School District,10
NY,3624570,Richfield Springs Central School District,3
NY,3624630,Blind Brook-Rye Union Free School District,8
NY,3624660,Ripley Central School District,0
NY,3624690,RIVerhead Central School District,10
NY,3624750,Rochester City School District,10
NY,3624780,Rockville Centre Union Free School District,6
NY,3624840,Rocky Point Union Free School District,6
NY,3624900,Rome City School District,7
NY,3624930,Romulus Central School District,10
NY,3624960,Rondout Valley Central School District,10
NY,3624990,Roosevelt Union Free School District,10
NY,3625020,Roscoe Central School District,10
NY,3625050,Roslyn Union Free School District,10
NY,3625110,Roxbury Central School District,3
NY,3625140,Royalton-Hartland Central School District,10
NY,3625170,Rush-Henrietta Central School District,10
NY,3625260,Rye City School District,7
NY,3625290,Rye Neck Union Free School District,7
NY,3625320,Florida Union Free School District,2
NY,3625350,Sachem Central School District,7
NY,3625380,Sag Harbor Union Free School District,10
NY,3625410,Sagaponack Common School District,0
NY,3625440,Salamanca City School District,10
NY,3625470,Salem Central School District,8
NY,3625500,Salmon RIVer Central School District,10
NY,3625650,Sandy Creek Central School District,2
NY,3625740,Saranac Lake Central School District,10
NY,3625770,Saratoga Springs City School District,10
NY,3625800,Saugerties Central School District,10
NY,3625920,Sayville Union Free School District,7
NY,3625950,Scarsdale Union Free School District,7
NY,3625980,Schalmont Central School District,10
NY,3626010,Schenectady City School District,10
NY,3626070,Schodack Central School District,10
NY,3626100,Schoharie Central School District,5
NY,3626130,Schroon Lake Central School District,0
NY,3626160,Schuylerville Central School District,10
NY,3626190,Scio Central School District,1
NY,3626310,Scotia-Glenville Central School District,10
NY,3626370,North Shore Central School District,1
NY,3626400,Seaford Union Free School District,0
NY,3626430,Seneca Falls Central School District,0
NY,3626520,Sewanhaka Central High School District,10
NY,3626580,Sharon Springs Central School District,1
NY,3626640,Shelter Island Union Free School District,0
NY,3626670,Shenendehowa Central School District,10
NY,3626700,Sherburne-Earlville Central School District,10
NY,3626730,Sherman Central School District,10
NY,3626760,Sherrill City School District,10
NY,3626840,Shoreham-Wading RIVer Central School District,1
NY,3626850,Sidney Central School District,1
NY,3626880,Silver Creek Central School District,10
NY,3626940,Skaneateles Central School District,7
NY,3627000,Cheektowaga-Sloan Union Free School District,10
NY,3627060,Smithtown Central School District,7
NY,3627120,Sodus Central School District,0
NY,3627150,Solvay Union Free School District,10
NY,3627180,Somers Central School District,10
NY,3627210,South Colonie Central School District,10
NY,3627240,South Glens Falls Central School District,10
NY,3627300,South Huntington Union Free School District,10
NY,3627330,South Kortright Central School District,5
NY,3627360,South Lewis Central School District,10
NY,3627450,South Orangetown Central School District,8
NY,3627540,Southampton Union Free School District,6
NY,3627570,Southern Cayuga Central School District,8
NY,3627620,Southold Union Free School District,6
NY,3627660,Southwestern Central School District At Jamestown,10
NY,3627750,Spencer-Van Etten Central School District,10
NY,3627780,Spencerport Central School District,10
NY,3627810,East Ramapo Central School District (Spring Valley),10
NY,3627900,Springs Union Free School District,6
NY,3627960,Brasher Falls Central School District,10
NY,3627980,Greenburgh-North Castle Union Free School District,0
NY,3627990,Saint Regis Falls Central School District,10
NY,3628020,Stamford Central School District,2
NY,3628050,Starpoint Central School District,10
NY,3628110,Stillwater Central School District,10
NY,3628140,Stockbridge Valley Central School District,1
NY,3628200,Three Village Central School District,0
NY,3628320,Suffern Central School District,10
NY,3628380,Susquehanna Valley Central School District,0
NY,3628500,Sweet Home Central School District,6
NY,3628560,Syosset Central School District,2
NY,3628590,Syracuse City School District,10
NY,3628620,Taconic Hills Central School District,0
NY,3628650,Union Free School District of the Tarrytowns,10
NY,3628680,Ticonderoga Central School District,8
NY,3628710,Tioga Central School District,10
NY,3628740,Tonawanda City School District,8
NY,3628800,Town of Webb Union Free School District,1
NY,3628890,Tri-Valley Central School District,10
NY,3628950,Troy City School District,10
NY,3628980,Trumansburg Central School District,10
NY,3629040,Tuckahoe Union Free School District,6
NY,3629070,Tuckahoe Common School District,10
NY,3629130,Tully Central School District,0
NY,3629160,Tupper Lake Central School District,10
NY,3629190,Tuxedo Union Free School District,10
NY,3629240,Otego-Unadilla Central School District,10
NY,3629250,Union Springs Central School District,6
NY,3629280,Uniondale Union Free School District,10
NY,3629370,Utica City School District,7
NY,3629400,Valhalla Union Free School District,10
NY,3629430,Valley Stream 13 Union Free School District,2
NY,3629460,Valley Stream 24 Union Free School District,10
NY,3629490,Valley Stream 30 Union Free School District,10
NY,3629520,Valley Stream Central High School District,10
NY,3629610,Vestal Central School District,10
NY,3629640,Victor Central School District,8
NY,3629670,Voorheesville Central School District,10
NY,3629760,Wainscott Common School District,0
NY,3629790,Wallkill Central School District,9
NY,3629820,Walton Central School District,10
NY,3629850,Wantagh Union Free School District,6
NY,3629880,Wappingers Central School District,10
NY,3629910,Warrensburg Central School District,2
NY,3629940,Warsaw Central School District,10
NY,3629970,Warwick Valley Central School District,10
NY,3630030,Washingtonville Central School District,8
NY,3630060,Waterford-Halfmoon Union Free School District,1
NY,3630120,Watertown City School District,10
NY,3630160,Waterville Central School District,10
NY,3630210,Watervliet City School District,0
NY,3630240,Watkins Glen Central School District,10
NY,3630270,Waverly Central School District,1
NY,3630330,Wayne Central School District,10
NY,3630360,Webster Central School District,10
NY,3630390,Northeast Central School District,10
NY,3630420,Weedsport Central School District,8
NY,3630450,Wells Central School District,0
NY,3630480,Wellsville Central School District,7
NY,3630540,West Babylon Union Free School District,10
NY,3630600,West Canada Valley Central School District,3
NY,3630630,West Genesee Central School District,8
NY,3630660,West Hempstead Union Free School District,10
NY,3630690,West Islip Union Free School District,1
NY,3630780,West Seneca Central School District,10
NY,3630900,West Valley Central School District,0
NY,3630930,Mount Markham Central School District,2
NY,3630960,Westbury Union Free School District,10
NY,3630990,Westfield Central School District,10
NY,3631020,Westhampton Beach Union Free School District,6
NY,3631050,Westmoreland Central School District,0
NY,3631170,Wheatland-Chili Central School District,10
NY,3631200,Wheelerville Union Free School District,0
NY,3631260,White Plains City School District,8
NY,3631290,Whitehall Central School District,10
NY,3631320,Whitesboro Central School District,7
NY,3631350,Whitesville Central School District,0
NY,3631380,Whitney Point Central School District,10
NY,3631410,North Greenbush Common School District (Williams),0
NY,3631440,Williamson Central School District,10
NY,3631470,Williamsville Central School District,8
NY,3631500,Willsboro Central School District,0
NY,3631560,Wilson Central School District,10
NY,3631590,Windham-Ashland-Jewett Central School District,10
NY,3631710,Hewlett-Woodmere Union Free School District,1
NY,3631740,Worcester Central School District,2
NY,3631800,Wyandanch Union Free School District,10
NY,3631830,Wynantskill Union Free School District,0
NY,3631860,Wyoming Central School District,1
NY,3631920,Yonkers City School District,10
NY,3631950,York Central School District,10
NY,3631980,Yorktown Central School District,7
NY,3632010,Cuba-Rushford Central School District,10
NC,3700011,Cumberland County Schools,10
NC,3700012,Pitt County Schools,10
NC,3700017,Francine Delany New School,10
NC,3700020,Chatham Charter,8
NC,3700021,The Learning Center,10
NC,3700022,Maureen Joy Charter,10
NC,3700023,Healthy Start Academy,10
NC,3700025,Quality Education Academy,10
NC,3700027,Carter G Woodson School,10
NC,3700029,Summit Charter,3
NC,3700030,Alamance-Burlington Schools,10
NC,3700031,Children's Village Academy,8
NC,3700033,The Academy of Moore County,10
NC,3700034,Rocky Mount Preparatory,10
NC,3700035,Eno River Academy,10
NC,3700038,Arapahoe Charter School,10
NC,3700040,CIS Academy,10
NC,3700041,Bridges Academy,10
NC,3700043,The Exploris School,0
NC,3700045,Magellan Charter,10
NC,3700046,Sterling Montessori Academy,5
NC,3700049,Sallie B Howard School,10
NC,3700050,River Mill Academy,10
NC,3700052,Tiller School,10
NC,3700053,Woods Charter School,0
NC,3700054,Carter Community Charter,10
NC,3700055,Kestrel Heights School,10
NC,3700062,Lincoln Charter School,6
NC,3700064,Lake Norman Charter,10
NC,3700068,Brevard Academy,10
NC,3700069,Franklin Academy,10
NC,3700070,East Wake Academy,10
NC,3700074,Dillard Academy,10
NC,3700077,Williams Academy,4
NC,3700078,Evergreen Community Charter,10
NC,3700081,Research Triangle Charter,10
NC,3700083,Forsyth Academy,10
NC,3700084,Greensboro Academy,10
NC,3700085,The Mountain Community Sch,10
NC,3700089,Sugar Creek Charter,10
NC,3700090,Alexander County Schools,10
NC,3700091,Sandhills Theatre Arts Renaiss,10
NC,3700093,Thomas Jefferson Classical Academy,10
NC,3700096,Vance Charter School,10
NC,3700097,Raleigh Charter High School,10
NC,3700098,Torchlight Academy,10
NC,3700099,Quest Academy,3
NC,3700101,Washington Montessori,10
NC,3700102,Charter Day School,10
NC,3700103,Alpha Academy,8
NC,3700104,Piedmont Community Charter,10
NC,3700105,Phoenix Academy Inc,10
NC,3700106,Success Charter School,10
NC,3700107,Metrolina Regional Scholars Academy,10
NC,3700108,Cape Fear Center for Inquiry,10
NC,3700109,Bethel Hill Charter,9
NC,3700110,Bethany Community School,10
NC,3700111,Millennium Charter Academy,10
NC,3700112,Union Academy Charter School,10
NC,3700113,PreEminent Charter School,10
NC,3700114,Southern Wake Academy,10
NC,3700115,Haliwa-Saponi Tribal School,10
NC,3700116,Clover Garden,10
NC,3700117,ArtSpace Charter,10
NC,3700118,The New Dimensions School,9
NC,3700119,Crosscreek Charter School,2
NC,3700120,Alleghany County Schools,8
NC,3700121,Guilford Preparatory Academy,10
NC,3700123,Gaston College Preparatory,10
NC,3700126,Arts Based School,10
NC,3700127,Queen's Grant Community School,10
NC,3700128,Gray Stone Day School,0
NC,3700129,Mountain Discovery Charter School,10
NC,3700130,Central Park School For Children,10
NC,3700131,Casa Esperanza Montessori,9
NC,3700132,The Hawbridge School,0
NC,3700133,Carolina International School,10
NC,3700135,Community School of Davidson,2
NC,3700137,Socrates Academy,10
NC,3700138,Two Rivers Community School,10
NC,3700139,Voyager Academy,10
NC,3700140,Columbus Charter School,10
NC,3700141,Wilmington Preparatory Academy,0
NC,3700142,KIPP: Charlotte,10
NC,3700143,Charlotte Secondary School,10
NC,3700144,Neuse Charter School,10
NC,3700145,Pine Lake Preparatory,10
NC,3700175,Roxboro Community School,8
NC,3700180,Anson County Schools,10
NC,3700210,Ashe County Schools,10
NC,3700240,Asheboro City Schools,10
NC,3700270,Asheville City Schools,10
NC,3700300,Avery County Schools,10
NC,3700314,Endeavor Charter,8
NC,3700315,Triad Math and Science Academy,10
NC,3700316,Global Scholars Academy,10
NC,3700317,Mountain Island Charter,10
NC,3700318,Lake Lure Classical Academy,10
NC,3700319,Henderson Collegiate,10
NC,3700321,Northeast Regional School - Biotech/Agri,8
NC,3700322,Bear Grass Charter School,10
NC,3700323,North East Carolina Preparatory School,10
NC,3700324,Triangle Math and Science Academy,10
NC,3700325,The College Preparatory and Leadership A,5
NC,3700326,Research Triangle High School,7
NC,3700327,Corvian Community School,8
NC,3700328,Cornerstone Charter Academy,10
NC,3700329,Water's Edge Village School,7
NC,3700330,Beaufort County Schools,10
NC,3700331,Langtree Charter Academy,10
NC,3700333,Invest Collegiate,9
NC,3700334,Uwharrie Charter Academy,0
NC,3700336,Falls Lake Academy,10
NC,3700337,Longleaf School of the Arts,10
NC,3700338,Oxford Preparatory School,10
NC,3700339,Eastside STREAM Academy,10
NC,3700340,Douglass Academy,9
NC,3700341,Willow Oak Montessori,10
NC,3700343,NC Leadership Charter Academy,6
NC,3700344,Summerfield Charter Academy,10
NC,3700346,Southeastern Academy,6
NC,3700347,Cabarrus Charter Academy,10
NC,3700348,Z.E.C.A. School of Arts and Technology,7
NC,3700349,Thomas Academy,9
NC,3700350,Aristotle Preparatory Academy,10
NC,3700351,Paul R Brown Leadership Academy,0
NC,3700352,The Institute for the Development of You,10
NC,3700353,Pinnacle Classical Academy,0
NC,3700354,The Expedition School,10
NC,3700356,Bradford Preparatory School,0
NC,3700358,Cardinal Charter,7
NC,3700359,Pioneer Springs Community School,9
NC,3700360,Bertie County Schools,10
NC,3700361,The Franklin School of Innovation,10
NC,3700362,Envision Science Academy,0
NC,3700363,Reaching All Minds Academy,10
NC,3700364,Wake Forest Charter Academy,10
NC,3700365,Three Rivers Academy,8
NC,3700367,United Community School,10
NC,3700369,Invest Collegiate - Imagine,9
NC,3700370,The Capitol Encore Academy,7
NC,3700371,Lakeside Charter Acad  fka Thunderbird,10
NC,3700372,A.C.E. Academy,9
NC,3700374,Stewart Creek High School,0
NC,3700375,KIPP Halifax College Preparatory,10
NC,3700377,Wayne Preparatory,10
NC,3700378,South Brunswick Charter School,10
NC,3700379,Wilson Preparatory Academy,4
NC,3700381,Anderson Creek Academy,7
NC,3700382,Commonwealth High School,2
NC,3700384,Excelsior Classical Academy,10
NC,3700385,KIPP Durham College Preparatory,10
NC,3700387,Youngsville Academy,10
NC,3700388,Piedmont Classical High School,10
NC,3700389,Shining Rock Classical Academy: CFA,10
NC,3700390,Bladen County Schools,10
NC,3700391,Charlotte Lab School,10
NC,3700392,Queen City STEM School,0
NC,3700393,VERITAS Community School,10
NC,3700394,Northeast Academy of Aerospace & AdvTech,3
NC,3700396,Winterville Charter Academy,10
NC,3700397,PAVE Southeast Raleigh Charter School,10
NC,3700399,Concord Lake STEAM Academy,0
NC,3700400,Iredell Charter Academy,10
NC,3700401,Union Preparatory Academy at Indian Trai,0
NC,3700402,Peak Charter Academy,10
NC,3700403,Union Day School,10
NC,3700404,FernLeaf Community Charter School,7
NC,3700405,Matthews Charter Academy,10
NC,3700406,Central Wake Charter High School,6
NC,3700407,Girls Leadership Academy of Wilmington,9
NC,3700408,Gate City Charter Academy,10
NC,3700409,Unity Classical Charter School,10
NC,3700410,Mallard Creek STEM Academy,10
NC,3700411,Movement Charter School,4
NC,3700412,Coastal Preparatory Academy,10
NC,3700413,Emereau: Bladen,9
NC,3700416,UpROAR Leadership Academy,10
NC,3700417,Pine Springs Preparatory Academy: CFA,10
NC,3700418,Discovery Charter School,10
NC,3700419,East Carolina Community School,10
NC,3700420,Brunswick County Schools,10
NC,3700421,Catamount School,10
NC,3700422,Davidson Charter Academy,10
NC,3700423,Carolina Charter Academy: CFA,10
NC,3700424,East Voyager Academy,10
NC,3700425,The Experiential School of Greensboro,10
NC,3700426,Monroe Charter Academy,0
NC,3700427,Appalachian State U Academy Middle Fork,10
NC,3700428,Raleigh Oak Charter School,0
NC,3700429,D.C. Virgo Preparatory Academy,10
NC,3700430,Johnston Charter Academy,10
NC,3700431,Moss Street Partnership School,10
NC,3700432,Moore Montessori Community School ,10
NC,3700433,Rolesville Charter Academy,10
NC,3700434,Essie Mae Kiser Foxx Charter School,0
NC,3700435,Next Generation Academy,10
NC,3700438,Ascend Leadership Academy: Lee County,10
NC,3700439,Apprentice Academy HS of NC,10
NC,3700441,Mountain Island Day Community Charter Sc,6
NC,3700443,Niner University Elementary School,5
NC,3700445,Hobgood Charter School,10
NC,3700446,Southwest Charlotte STEM Academy,10
NC,3700447,Tillery Charter Academy,0
NC,3700448,Pocosin Innovative Charter,10
NC,3700449,Bonnie Cone Classical Academy,10
NC,3700450,Buncombe County Schools,10
NC,3700451,Ridgeview Charter School,10
NC,3700452,TeamCFA - Community Public Charter,10
NC,3700453,West Lake Preparatory Academy,0
NC,3700454,Steele Creek Preparatory Academy,0
NC,3700455,Movement School Eastland,10
NC,3700457,Wilmington School of the Arts,0
NC,3700459,Achievement Charter Academy,10
NC,3700463,Revolution Academy,10
NC,3700465,Cardinal Charter Academy at Wendell Falls ,10
NC,3700466,MINA Charter School of Lee County,10
NC,3700467,Alamance Community School ,8
NC,3700480,Burke County Schools,10
NC,3700530,Cabarrus County Schools,10
NC,3700580,Caldwell County Schools,10
NC,3700600,Camden County Schools,10
NC,3700630,Carteret County Public Schools,10
NC,3700660,Caswell County Schools,10
NC,3700690,Catawba County Schools,10
NC,3700720,Chapel Hill-Carrboro City Schools,9
NC,3700750,Chatham County Schools,10
NC,3700780,Cherokee County Schools,10
NC,3700840,Edenton-Chowan Schools,10
NC,3700870,Clay County Schools,10
NC,3700900,Cleveland County Schools,10
NC,3700930,Clinton City Schools,10
NC,3700960,Columbus County Schools,10
NC,3701080,Currituck County Schools,10
NC,3701110,Dare County Schools,10
NC,3701140,Davidson County Schools,10
NC,3701170,Davie County Schools,10
NC,3701200,Duplin County Schools,10
NC,3701260,Durham Public Schools,10
NC,3701320,Edgecombe County Public Schools,9
NC,3701380,Elkin City Schools,10
NC,3701500,Winston Salem / Forsyth County Schools,10
NC,3701530,Franklin County Schools,10
NC,3701620,Gaston County Schools,10
NC,3701680,Gates County Schools,9
NC,3701770,Graham County Schools,10
NC,3701800,Granville County Schools,10
NC,3701830,Greene County Schools,10
NC,3701920,Guilford County Schools,6
NC,3701950,Halifax County Schools,8
NC,3702010,Harnett County Schools,10
NC,3702040,Haywood County Schools,10
NC,3702100,Henderson County Schools,10
NC,3702160,Hertford County Schools,10
NC,3702190,Hickory City Schools,10
NC,3702250,Hoke County Schools,10
NC,3702280,Hyde County Schools,9
NC,3702310,Iredell-Statesville Schools,10
NC,3702340,Jackson County Public Schools,10
NC,3702370,Johnston County Public Schools,10
NC,3702400,Jones County Schools,10
NC,3702430,Kannapolis City Schools,10
NC,3702560,Lee County Schools,10
NC,3702610,Lenoir County Public Schools,10
NC,3702640,Lexington City Schools,10
NC,3702680,Lincoln County Schools,10
NC,3702760,Macon County Schools,2
NC,3702820,Madison County Schools,10
NC,3702880,Martin County Schools,10
NC,3702940,McDowell County Schools,10
NC,3702970,Charlotte-Mecklenburg Schools,10
NC,3703000,Mitchell County Schools,10
NC,3703060,Montgomery County Schools,10
NC,3703090,Moore County Schools,5
NC,3703120,Mooresville Graded School District,10
NC,3703210,Mount Airy City Schools,10
NC,3703270,Nash-Rocky Mount Schools,10
NC,3703310,Craven County Schools,10
NC,3703330,New Hanover County Schools,10
NC,3703360,Newton Conover City Schools,10
NC,3703420,Northampton County Schools,10
NC,3703450,Onslow County Schools,8
NC,3703480,Orange County Schools,10
NC,3703510,Pamlico County Schools,10
NC,3703540,Elizabeth City-Pasquotank Public Schools,10
NC,3703570,Pender County Schools,10
NC,3703600,Perquimans County Schools,10
NC,3703630,Person County Schools,10
NC,3703720,Polk County Schools,10
NC,3703780,Randolph County School System,10
NC,3703870,Richmond County Schools,10
NC,3703900,Roanoke Rapids City Schools,10
NC,3703930,Public Schools of Robeson County,10
NC,3703990,Rockingham County Schools,10
NC,3704050,Rowan-Salisbury Schools,8
NC,3704080,Rutherford County Schools,10
NC,3704140,Sampson County Schools,10
NC,3704200,Scotland County Schools,10
NC,3704320,Stanly County Schools,10
NC,3704380,Stokes County Schools,10
NC,3704410,Surry County Schools,3
NC,3704440,Swain County Schools,10
NC,3704500,Thomasville City Schools,10
NC,3704530,Transylvania County Schools,10
NC,3704590,Tyrrell County Schools,10
NC,3704620,Union County Public Schools,10
NC,3704650,Vance County Schools,10
NC,3704720,Wake County Schools,10
NC,3704740,Warren County Schools,10
NC,3704800,Washington County Schools,10
NC,3704830,Watauga County Schools,10
NC,3704880,Wayne County Public Schools,10
NC,3704890,Weldon City Schools,10
NC,3704920,Whiteville City Schools,10
NC,3704950,Wilkes County Schools,10
NC,3705020,Wilson County Schools,9
NC,3705040,Yadkin County Schools,10
NC,3705070,Yancey County Schools,10
ND,3800014,Bismarck 1,1
ND,3800015,Naughton 25,3
ND,3800016,Strasburg 15,0
ND,3800017,Linton 36,0
ND,3800018,Cavalier 6,0
ND,3800021,Jamestown 1,3
ND,3800023,Scranton 33,0
ND,3800024,Powers Lake 27,0
ND,3800025,Kindred 2,0
ND,3800027,New England 9,0
ND,3800029,Drake 57,0
ND,3800031,Hazen 3,0
ND,3800032,Beulah 27,0
ND,3800033,Ft Ransom 6,0
ND,3800036,Richland 44,0
ND,3800038,Dickinson 1,5
ND,3800039,Tioga 15,0
ND,3800040,Dakota Prairie 1,0
ND,3800041,May-Port Cg 14,0
ND,3800042,Midkota 7,0
ND,3800043,Gackle-Streeter 56,0
ND,3800044,Northern Cass 97,9
ND,3800045,Elgin-New Leipzig 49,0
ND,3800046,Mott-Regent 1,0
ND,3800047,Towner-Granville-Upham (Tgu) 60,0
ND,3800048,Richardton-Taylor 34,0
ND,3800049,Fessenden-Bowdon 25,0
ND,3800050,Mohall-Lansford-Sherwood 1,0
ND,3800052,Center-Stanton 1,0
ND,3800053,Carrington 49,0
ND,3800054,North Border 100,0
ND,3800056,Fordville-Lankin 5,0
ND,3800057,Litchville-Marion 46,0
ND,3800058,Lewis And Clark 161,0
ND,3800059,New Rockford-Sheyenne 2,0
ND,3800060,Barnes County North 7,0
ND,3800061,Enderlin Area 24,0
ND,3800389,Kidder County 1,0
ND,3800390,North Star 10,0
ND,3800392,New Salem-Almont 49,0
ND,3800397,Valley-Edinburg 118,1
ND,3800401,Park River Area 8,0
ND,3800404,Hope Page 85,0
ND,3800825,Newburg-United 54,0
ND,3801760,Alexander 2,0
ND,3801950,Anamoose 14,0
ND,3802014,Apple Creek 39,0
ND,3802170,Ashley 9,0
ND,3802240,Bakker 10,0
ND,3802380,Beach 3,0
ND,3802530,Belcourt 7,9
ND,3802840,Billings Co 1,0
ND,3803060,Bottineau 1,0
ND,3803090,Bowbells 14,0
ND,3803200,Bowman Co 1,0
ND,3803590,Burke Central 36,0
ND,3804090,Central Cass 17,0
ND,3804140,Central Valley 3,1
ND,3804560,Griggs County Central 18,0
ND,3805040,Devils Lake 1,5
ND,3805160,Divide County 1,0
ND,3805340,Drayton 19,0
ND,3805460,Dunseith 1,6
ND,3805850,Edgeley 3,0
ND,3805950,Edmore 2,0
ND,3806010,Eight Mile 6,0
ND,3806090,Ellendale 40,0
ND,3806210,Belfield 13,9
ND,3806360,Emerado 127,0
ND,3806690,Fairmount 18,0
ND,3806780,Fargo 1,5
ND,3806910,Finley-Sharon 19,0
ND,3806930,Flasher 39,0
ND,3807170,Ft Totten 30,4
ND,3807200,Ft Yates 4,8
ND,3807590,Garrison 51,0
ND,3807830,Glen Ullin 48,0
ND,3807850,Glenburn 26,0
ND,3807950,Goodrich 16,0
ND,3808060,Grafton 3,0
ND,3808130,Grand Forks 1,1
ND,3808460,Grenora 99,0
ND,3808610,Halliday 19,0
ND,3808710,Hankinson 8,0
ND,3808890,Harvey 38,0
ND,3809000,Hatton Eielson 7,0
ND,3809130,Hazelton-Moffit-Braddock 6,0
ND,3809180,Hebron 13,0
ND,3809410,Hettinger 13,0
ND,3809570,Hillsboro 9,0
ND,3809810,Horse Creek 32,0
ND,3810180,Kenmare 28,0
ND,3810260,Kensal 19,0
ND,3810270,Killdeer 16,0
ND,3810500,Kulm 7,0
ND,3810600,Lakota 66,0
ND,3810740,Lamoure 8,0
ND,3810810,Langdon Area 23,0
ND,3810860,Larimore 44,1
ND,3810980,Leeds 6,6
ND,3811140,Lidgerwood 28,0
ND,3811430,Lisbon 19,0
ND,3811540,Little Heart 4,0
ND,3811610,Lone Tree 6,0
ND,3811700,Maddock 9,4
ND,3811820,Mandan 1,2
ND,3811850,Mandaree 36,9
ND,3811970,Manning 45,0
ND,3812000,Manvel 125,0
ND,3812020,Maple Valley 4,0
ND,3812030,Mapleton 7,0
ND,3812120,Marmarth 12,0
ND,3812350,Max 50,0
ND,3812430,Mcclusky 19,0
ND,3812540,Mckenzie Co 1,0
ND,3812660,Medina 3,0
ND,3812720,Menoken 33,0
ND,3812920,Midway 128,0
ND,3812930,Milnor 2,0
ND,3812990,Minnewaukan 5,7
ND,3813030,Minot 1,0
ND,3813050,Minto 20,0
ND,3813200,Wilton 1,0
ND,3813230,Montpelier 14,6
ND,3813400,Mt Pleasant 4,1
ND,3813440,Munich 19,0
ND,3813510,Napoleon 2,0
ND,3813660,Nedrose 4,0
ND,3813710,Nesson 2,0
ND,3813760,Williams County 8,0
ND,3813920,New Town 1,3
ND,3814290,North Sargent 3,0
ND,3814340,Northwood 129,0
ND,3814500,Oakes 41,0
ND,3814520,Oberon 16,5
ND,3814940,Parshall 3,2
ND,3815150,Pingree-Buchanan 10,0
ND,3816050,Rolette 29,5
ND,3816090,Roosevelt 18,0
ND,3816130,Rugby 5,0
ND,3816430,Sargent Central 6,0
ND,3816470,Sawyer 16,0
ND,3816510,Selfridge 8,0
ND,3816980,Solen 3,6
ND,3817040,Velva 1,0
ND,3817130,South Heart 9,0
ND,3817170,South Prairie 70,0
ND,3817460,St John 3,9
ND,3817520,St Thomas 43,0
ND,3817570,Stanley 2,0
ND,3817670,Starkweather 44,0
ND,3817760,Sterling 35,0
ND,3817910,Surrey 41,0
ND,3817940,Sweet Briar 17,0
ND,3818280,Thompson 61,0
ND,3818500,Turtle Lake-Mercer 72,0
ND,3818600,Twin Buttes 37,0
ND,3818660,Underwood 8,0
ND,3818730,United 7,0
ND,3818850,Valley City 2,0
ND,3819020,Wahpeton 37,0
ND,3819260,Warwick 29,6
ND,3819290,Washburn 4,0
ND,3819410,West Fargo 6,5
ND,3819470,Westhope 17,0
ND,3819680,White Shield 85,9
ND,3819880,Williston 1,5
ND,3820130,Wing 28,0
ND,3820190,Wishek 19,0
ND,3820310,Wyndmere 42,0
ND,3820340,Yellowstone 14,0
ND,3820400,Zeeland 4,0
OH,3900094,Monroe Local,3
OH,3900537,Manchester Local (Adams),6
OH,3904348,Akron City,10
OH,3904349,Alliance City,2
OH,3904350,Ashland City,0
OH,3904351,Ashtabula Area City,8
OH,3904352,Athens City,10
OH,3904353,Barberton City,2
OH,3904354,Bay Village City,3
OH,3904355,Beachwood City,8
OH,3904357,Bellaire Local,1
OH,3904358,Bellefontaine City,4
OH,3904359,Bellevue City,4
OH,3904360,Berea City,9
OH,3904361,Belpre City,0
OH,3904362,Bexley City,8
OH,3904363,Bowling Green City,8
OH,3904364,Brecksville-Broadview Heights City,5
OH,3904365,Brooklyn City,8
OH,3904366,Brunswick City,3
OH,3904367,Bryan City,0
OH,3904368,Bucyrus City,2
OH,3904369,Cambridge City,10
